id,n,mean,std,var
D2013.10.03_S0841_I141_6,300,0.024027561929114632,0.6804217920828868,0.46297381514128727
D2013.10.03_S0841_I141_7,300,0.12188113819800123,0.28342368288630054,0.08032898402083426
D2013.10.03_S0841_I141_8,300,0.254487513181384,0.884400090480309,0.7821635200415786
D2013.10.03_S0841_I141_9,300,0.01753678434187719,0.6774381371523807,0.4589224296684877
D2013.10.07_S0844_I141_1,300,-0.05402118895828482,0.5394418416862022,0.2909975005618017
D2013.10.07_S0844_I141_10,300,0.1580898703591692,0.7023447791214648,0.4932881887591791
D2013.10.07_S0844_I141_11,300,-0.015625061266914163,0.5591260728745682,0.31262196536813697
D2013.10.07_S0844_I141_12,300,0.17361457625291132,0.5500113943778682,0.3025125339454868
D2013.10.07_S0844_I141_2,300,-0.01419749892259317,0.1434295851906889,0.020572045907973086
D2013.10.07_S0844_I141_3,300,-0.012162087101365128,0.15583759552924992,0.024285356180338093
D2013.10.07_S0844_I141_4,300,-0.0642900936676521,0.5949526075425134,0.3539686052216361
D2013.10.07_S0844_I141_5,300,-0.005545931170702709,0.2648669286098307,0.07015448987120515
D2013.10.07_S0844_I141_6,300,0.013802257341047728,2.595455945862231,6.7363915669116095
D2013.10.07_S0844_I141_7,300,0.0416648948465529,1.3486392671843168,1.8188278729914513
D2013.10.07_S0844_I141_8,300,0.026383042513159715,0.2892445434464938,0.08366240591357066
D2013.10.07_S0844_I141_9,300,0.026006223453350984,0.3184361215128943,0.10140156348417478
D2013.10.08_S0845_I141_1,300,-0.05076583455372451,0.45887515934049444,0.21056641185976419
D2013.10.08_S0845_I141_2,300,-0.024750222218380642,0.451536050278568,0.20388480470116951
D2013.10.08_S0845_I141_3,300,0.028546288191503812,0.1998924502428154,0.03995699166407643
D2013.10.08_S0845_I141_4,300,-0.03537237089129527,0.3716754778043275,0.13814266080107515
D2013.10.09_S0847_I141_1,300,-0.004406862608945862,0.23956612267390837,0.05739192713301011
D2013.10.09_S0847_I141_2,300,-0.01754096442059558,0.17861861249044678,0.03190460872801239
D2013.10.09_S0847_I141_3,300,-0.019767802371734387,0.1633026838724128,0.026667766559933193
D2013.10.09_S0847_I141_4,300,0.046761736609474566,0.36475106679005787,0.13304334072448526
D2013.10.09_S0847_I141_5,300,-0.0015853667543802412,0.2535538661816137,0.06428956305564365
D2013.10.09_S0847_I141_6,300,0.09740383533107863,0.7911520697565875,0.6259215974801322
D2013.10.09_S0847_I141_7,300,0.006300232558730811,0.5014584632315373,0.25146059034653506
D2013.10.15_S0850_I141_1,300,0.015500234449456744,0.5622114603844779,0.3160817261876473
D2013.10.15_S0850_I141_2,300,-0.02635750422003715,0.1501321652802323,0.022539667051730987
D2013.10.15_S0850_I141_3,300,-0.3304731057629392,2.8780418330622637,8.283124792856395
D2013.10.15_S0850_I141_4,300,0.009250625430012744,0.8238047799238205,0.6786543154253343
