id,n,mean,std,var
D2014.02.22_S0946_I141_2,300,9.21696748081137e-06,0.0004842770024998579,2.3452421515024734e-07
D2014.02.22_S0946_I141_3,300,-2.0530110867227337e-05,0.0004918676269266174,2.4193376241842203e-07
D2014.02.22_S0946_I141_4,300,1.3549262272671095e-05,8.738080016541837e-05,7.63540423754878e-09
D2014.02.22_S0946_I141_5,300,8.450531096689436e-06,5.761817078219626e-05,3.3198536042863347e-09
D2014.02.22_S0946_I141_6,300,9.22601458872426e-06,0.001415250319882265,2.0029334679268534e-06
D2014.02.22_S0946_I141_7,300,1.0512598112294806e-05,0.00026411520396405,6.975684096497173e-08
D2014.02.22_S0946_I141_8,300,2.9715387100376726e-05,0.00011150543193150683,1.2433461350231904e-08
D2014.02.22_S0946_I141_9,300,4.6369046982211635e-05,0.00013253529116829158,1.7565603405063824e-08
D2014.02.24_S0948_I141_1,300,4.6521990277881286e-07,0.00016659617427161784,2.775428528193926e-08
D2014.02.24_S0948_I141_10,300,4.07757451616438e-05,0.0001443727936655176,2.0843503550786117e-08
D2014.02.24_S0948_I141_11,300,2.8718933510655612e-05,0.00021101999407143634,4.4529437897909027e-08
D2014.02.24_S0948_I141_12,300,5.024267123028873e-05,7.285012896362527e-05,5.307141290016834e-09
D2014.02.24_S0948_I141_2,300,7.97589640124367e-06,0.00035289960862848805,1.2453813377014002e-07
D2014.02.24_S0948_I141_3,300,1.4719412654358166e-05,0.00010219200235023134,1.0443205344349688e-08
D2014.02.24_S0948_I141_4,300,3.742937215577058e-05,0.00011145536303233824,1.2422297948670307e-08
D2014.02.24_S0948_I141_5,300,2.247038781357939e-05,0.0001473921685691549,2.1724451355518175e-08
D2014.02.24_S0948_I141_6,300,9.545052673729515e-06,0.00027648638566206657,7.6444721456473e-08
D2014.02.24_S0948_I141_7,300,0.00018211538469889394,0.0008448275263338171,7.137335492513164e-07
D2014.02.24_S0948_I141_8,300,4.4102008584635165e-05,0.00017280989908308224,2.986326122110507e-08
D2014.02.24_S0948_I141_9,300,0.00011043329631471958,0.00017357123333084656,3.012697303999118e-08
D2014.02.24_S0950_I141_1,300,1.8935996296534087e-05,5.644514039341709e-05,3.186053874032566e-09
D2014.02.24_S0950_I141_2,300,2.553062864934711e-05,0.00010635664362296022,1.1311735642741366e-08
D2014.02.24_S0950_I141_3,300,1.9773225042622282e-05,3.934076525236163e-05,1.547695810641424e-09
D2014.02.24_S0950_I141_4,300,4.234613388490516e-05,8.419511447843024e-05,7.088817302035973e-09
D2014.02.24_S0950_I141_5,300,2.025433712285955e-05,6.479723089417383e-05,4.198681131552874e-09
D2014.03.01_S0952_I141_1,300,6.053579002601358e-06,0.00012901842680534606,1.664575445532644e-08
D2014.03.01_S0952_I141_2,300,1.9985242436367418e-05,9.314569610398152e-05,8.676120702695279e-09
D2014.03.01_S0952_I141_3,300,4.834092229290358e-06,3.245383624089014e-05,1.0532514867505145e-09
D2014.03.01_S0952_I141_4,300,1.982861531735362e-05,9.431244382586521e-05,8.894837060406979e-09
D2014.03.08_S0956_I141_1,300,5.779715680050979e-06,6.918788643131403e-05,4.786963628832408e-09
D2014.03.08_S0956_I141_2,300,3.2937531610208735e-05,0.00017925404494458812,3.213201262899641e-08
D2014.03.08_S0956_I141_3,300,1.1297513423992693e-05,3.471169021376819e-05,1.2049014374966103e-09
D2014.03.08_S0956_I141_4,300,1.3609450277840551e-05,9.155030100013107e-05,8.3814576132146e-09
D2014.03.08_S0956_I141_5,300,5.178655739320822e-05,0.0007463492031397689,5.57037133027368e-07
D2014.03.11_S0960_I141_1,300,-2.572821043353694e-05,0.0005033434760761102,2.533546549083817e-07
D2014.03.11_S0960_I141_10,300,-4.3436216526515636e-06,0.00011804101181981823,1.3933680471446466e-08
D2014.03.11_S0960_I141_11,300,9.958257710795207e-06,0.00012772307370124308,1.631318355569317e-08
D2014.03.11_S0960_I141_2,300,1.6507526068494373e-05,0.00010259697190318798,1.0526138643703544e-08
D2014.03.11_S0960_I141_3,300,4.56041262976233e-06,2.9210412445535065e-05,8.532481952382697e-10
D2014.03.11_S0960_I141_4,300,1.061194426218511e-05,8.733869646675067e-05,7.628047900511207e-09
D2014.03.11_S0960_I141_5,300,4.880119899984455e-06,4.352173116885461e-05,1.8941410839340504e-09
D2014.03.11_S0960_I141_6,300,3.0808895302728936e-06,0.00015795641494214556,2.495022902137527e-08
D2014.03.11_S0960_I141_7,300,5.496122601869047e-05,0.00037349767414075454,1.3950051258855325e-07
D2014.03.11_S0960_I141_8,300,1.7753372354576413e-05,6.160354205004107e-05,3.794996393111178e-09
D2014.03.11_S0960_I141_9,300,1.6871035485331607e-05,0.00036613766315199176,1.3405678837840137e-07
D2014.03.17_S0963_I141_1,300,-3.408459877443833e-06,3.8210572190734194e-05,1.4600478271433092e-09
D2014.03.17_S0963_I141_10,300,5.6703751364454525e-06,0.0001790919443382956,3.2073924526871165e-08
D2014.03.17_S0963_I141_11,300,7.993701680509465e-06,0.00014949824315779658,2.234972470726767e-08
D2014.03.17_S0963_I141_2,300,4.405862054170484e-05,0.0003344821508655755,1.1187830924766161e-07
D2014.03.17_S0963_I141_3,300,2.9390548882209564e-06,0.00013688917045413376,1.8738644987620884e-08
D2014.03.17_S0963_I141_4,300,-7.568635182195749e-06,0.00012190300739388259,1.4860343211672993e-08
D2014.03.17_S0963_I141_5,300,8.983235031969627e-06,4.8050468847631064e-05,2.3088475564771633e-09
D2014.03.17_S0963_I141_6,300,1.3080832036204507e-05,0.0005415067055238778,2.932295121273237e-07
D2014.03.17_S0963_I141_7,300,1.031391559639161e-05,0.00020243173215913455,4.0978606184947585e-08
D2014.03.17_S0963_I141_8,300,1.3224484149973273e-05,5.680590569261482e-05,3.226910921558249e-09
D2014.03.17_S0963_I141_9,300,3.110021150935912e-05,9.727214058282663e-05,9.461869333565186e-09
D2014.03.17_S0966_I141_1,300,1.0873031974891016e-05,6.417443976101092e-05,4.118358718639619e-09
D2014.03.17_S0966_I141_2,300,2.8267240282158213e-05,9.940944932399743e-05,9.882238614900413e-09
D2014.03.17_S0966_I141_3,300,7.943902857618924e-06,5.619990985526319e-05,3.1584298677397086e-09
D2014.03.17_S0966_I141_4,300,9.973569912489211e-06,6.603066108561221e-05,4.360048203402983e-09
D2014.03.17_S0966_I141_5,300,2.387459177247327e-05,8.827052421937031e-05,7.79168544596244e-09
D2014.03.19_S0967_I141_1,300,6.916479492436641e-06,0.00024005948542906206,5.7628556544466065e-08
D2014.03.19_S0967_I141_2,300,2.9118409800143277e-05,9.128333524816048e-05,8.332647294028056e-09
D2014.03.19_S0967_I141_3,300,4.2487613731433765e-05,0.001524087056675167,2.3228413563247737e-06
D2014.03.19_S0967_I141_4,300,1.7047858152068328e-05,0.00011040591033546848,1.2189465037003506e-08
D2014.03.19_S0967_I141_5,300,-3.21683787389541e-06,0.00022970932541420188,5.276637418224769e-08
D2014.03.19_S0967_I141_6,300,-5.849104760784485e-06,0.000271083914925853,7.34864889315271e-08
D2014.03.19_S0967_I141_7,300,1.36867904863891e-05,0.0003431289560468596,1.1773748047780771e-07
D2014.03.25_S0972_I141_1,300,-4.500392007097768e-06,0.0001133361643552431,1.2845086150758679e-08
D2014.03.25_S0972_I141_10,300,2.3280194652907464e-05,0.0004792791176023244,2.297084725696627e-07
D2014.03.25_S0972_I141_11,300,3.7442044873851425e-05,0.00018958045493301946,3.594074889261062e-08
D2014.03.25_S0972_I141_12,300,5.5613108885381733e-05,0.00011095638046288654,1.2311318365424829e-08
D2014.03.25_S0972_I141_2,300,1.980556302475141e-05,0.00012454911745377628,1.551248265851456e-08
D2014.03.25_S0972_I141_3,300,1.2692796823709311e-05,5.906585585070023e-05,3.488775327375699e-09
D2014.03.25_S0972_I141_4,300,4.41892366449211e-05,0.00012562641737944976,1.5781996743595716e-08
D2014.03.25_S0972_I141_5,300,5.1523335794930364e-06,0.00010912454284929905,1.1908165852068505e-08
D2014.03.25_S0972_I141_6,300,8.954204648952875e-06,0.0001477774600887248,2.1838177710274654e-08
D2014.03.25_S0972_I141_7,300,2.985641663296216e-05,0.00017911191993185582,3.208107986167553e-08
D2014.03.25_S0972_I141_8,300,2.892235472510644e-07,0.0001621120270201562,2.628030930458385e-08
D2014.03.25_S0972_I141_9,300,7.050890227825828e-07,0.00026395622497411603,6.967288870258616e-08
D2014.03.28_S0974_I141_1,300,1.2559469604696005e-05,5.9184461487883357e-05,3.5028004816107486e-09
D2014.03.28_S0974_I141_2,300,1.006414023073591e-05,0.00015778816545275026,2.4897105156944486e-08
D2014.03.28_S0974_I141_3,300,-4.962162695013224e-06,0.00012064019807605507,1.4554057391829799e-08
D2014.03.28_S0974_I141_4,300,6.165562318377245e-05,0.00016306697682148564,2.659083892969893e-08
D2014.03.28_S0974_I141_5,300,2.8446003176204235e-05,0.00011030129771443481,1.2166376277488381e-08
D2014.03.28_S0974_I141_6,300,-1.2657129765235217e-05,0.0002314557589584177,5.3571768355017154e-08
D2014.03.28_S0974_I141_7,300,6.027484941265963e-06,0.00017078305268020897,2.9166851082771035e-08
D2014.03.28_S0974_I141_8,300,2.373985569912899e-05,6.728560251678132e-05,4.527352306046288e-09
D2014.03.28_S0974_I141_9,300,4.4215212374876246e-05,7.475684282130002e-05,5.588585548608555e-09
D2014.04.02_S0979_I141_1,300,4.2533356692805074e-05,9.441655958679243e-05,8.914486724206325e-09
D2014.04.02_S0979_I141_2,300,6.366578330395593e-05,0.00015609027643549651,2.4364174397709717e-08
D2014.04.02_S0979_I141_3,300,1.156854408931096e-05,5.310802170461779e-05,2.820461969378155e-09
D2014.04.02_S0979_I141_4,300,5.878847223457958e-06,0.00010679681341889638,1.1405559356430566e-08
D2014.04.05_S0982_I141_1,300,1.1145577288432426e-05,7.458790198943e-05,5.563355123184816e-09
D2014.04.05_S0982_I141_10,300,0.00015394879168733648,0.0014033760515096852,1.969464341950915e-06
D2014.04.05_S0982_I141_11,300,3.125701244641732e-05,0.00013812280782588444,1.90779100417062e-08
D2014.04.05_S0982_I141_12,300,3.0542706840706775e-05,0.00012075576117032368,1.458195385582425e-08
D2014.04.05_S0982_I141_2,300,3.041211328365989e-05,0.00011761379956024717,1.3833005846997998e-08
D2014.04.05_S0982_I141_3,300,1.6627645350979492e-05,8.310639608812278e-05,6.906673070755949e-09
D2014.04.05_S0982_I141_4,300,3.194159282713827e-05,0.00012142463805849754,1.4743942727637128e-08
D2014.04.05_S0982_I141_5,300,3.4610485612347476e-05,0.00010792796640927437,1.1648445933241457e-08
D2014.04.05_S0982_I141_6,300,3.356085006316789e-05,0.00036432187150817273,1.3273042605921754e-07
D2014.04.05_S0982_I141_7,300,5.13367870706342e-05,0.00010743350019043298,1.1541956963167763e-08
D2014.04.05_S0982_I141_8,300,2.052375306258606e-05,0.00011258304281885629,1.267494153035243e-08
D2014.04.05_S0982_I141_9,300,2.2106757345170536e-05,0.00014273764587531906,2.037403555002799e-08
D2014.04.06_S0983_I141_1,300,1.94070553953433e-05,9.851581498449042e-05,9.705365802058345e-09
D2014.04.06_S0983_I141_10,300,-1.5932683669082812e-05,0.0007053863846732795,4.975699516824398e-07
D2014.04.06_S0983_I141_11,300,2.8312376109624892e-05,0.00020988263007224605,4.405071840604329e-08
D2014.04.06_S0983_I141_12,300,3.986961124128996e-05,0.00013167113148711024,1.7337286867095872e-08
D2014.04.06_S0983_I141_2,300,5.455138091564985e-05,0.00025237180080909817,6.369152584362713e-08
D2014.04.06_S0983_I141_3,300,3.3918304145229194e-05,0.00011613485381954912,1.3487304271688043e-08
D2014.04.06_S0983_I141_4,300,2.8795383814307723e-05,0.0001003379146711405,1.0067697120553073e-08
D2014.04.06_S0983_I141_5,300,2.3624785359004364e-05,0.00015428385063734972,2.3803506567488037e-08
D2014.04.06_S0983_I141_6,300,-7.341436149121231e-06,0.00018996532251776716,3.608682375927929e-08
D2014.04.06_S0983_I141_7,300,3.275571677060422e-05,0.00017671721686477503,3.122897473643193e-08
D2014.04.06_S0983_I141_8,300,2.0016124745521797e-05,0.00011414776975077819,1.3029713339076673e-08
D2014.04.06_S0983_I141_9,300,2.508048097771128e-05,7.785165325885966e-05,6.060879915137714e-09
D2014.04.09_S0985_I141_1,300,3.571222094740219e-05,0.0005714280751026165,3.2653004501548154e-07
D2014.04.09_S0985_I141_10,300,1.7835938726699456e-05,0.0005031970258883784,2.5320724686290935e-07
D2014.04.09_S0985_I141_11,300,2.0531352538550134e-05,0.00024281118541390247,5.895727176210453e-08
D2014.04.09_S0985_I141_12,300,2.8436402477005628e-05,0.00015612266142833733,2.4374285411467247e-08
D2014.04.09_S0985_I141_2,300,3.222336222118353e-05,0.00016663988941511626,2.7768852744282174e-08
D2014.04.09_S0985_I141_3,300,2.410796233209093e-05,8.687615512663033e-05,7.547466329586338e-09
D2014.04.09_S0985_I141_4,300,4.017400533726345e-05,0.00014554138138981625,2.1182293696855953e-08
D2014.04.09_S0985_I141_5,300,-2.353602859863635e-06,9.833052527625233e-05,9.6688922011037e-09
D2014.04.09_S0985_I141_6,300,1.2703721425519158e-05,0.00018281534380034794,3.3421449928839415e-08
D2014.04.09_S0985_I141_7,300,3.774315407525819e-05,0.0005049757000218719,2.550004576125796e-07
D2014.04.09_S0985_I141_8,300,1.886021521850504e-05,9.40751416076125e-05,8.850132268492344e-09
D2014.04.09_S0985_I141_9,300,3.0115945601956186e-05,0.00022407380531943818,5.020907023033348e-08
D2014.04.12_S0989_I141_1,300,2.477817707199866e-05,8.505797376703026e-05,7.234858901352808e-09
D2014.04.12_S0989_I141_10,300,1.8575216126635043e-05,0.00023385148716236886,5.468651804805156e-08
D2014.04.12_S0989_I141_11,300,5.20696190481799e-05,0.000254129406052416,6.458175502055373e-08
D2014.04.12_S0989_I141_2,300,6.542236025590379e-05,0.00015681923165752654,2.459227141765697e-08
D2014.04.12_S0989_I141_3,300,2.419378030547629e-05,9.780672587295276e-05,9.566155625986926e-09
D2014.04.12_S0989_I141_4,300,4.847123085369276e-05,0.00017817048910725972,3.1744723188720157e-08
D2014.04.12_S0989_I141_5,300,2.862031564625056e-05,0.0001405072376764987,1.97422838394801e-08
D2014.04.12_S0989_I141_6,300,3.169003643961332e-05,0.0006031647816042348,3.6380775376768425e-07
D2014.04.12_S0989_I141_7,300,8.334069924482416e-05,0.0004829253261314467,2.3321687061916414e-07
D2014.04.12_S0989_I141_8,300,2.2070128868847404e-05,0.00010991319120771736,1.2080909601464237e-08
D2014.04.12_S0989_I141_9,300,5.566767820061121e-05,0.00014191680837805592,2.014038050021384e-08
D2014.04.19_S0991_I141_1,300,5.4600962303415674e-06,6.951862974383947e-05,4.832839881461041e-09
D2014.04.19_S0991_I141_2,300,4.4709748804828326e-05,0.0001587590093123685,2.5204423037844702e-08
D2014.04.19_S0991_I141_3,300,1.8045099964005827e-05,5.8485629153845483e-05,3.420568817521141e-09
D2014.04.19_S0991_I141_4,300,2.8843313038843614e-05,0.0001132456951593317,1.2824587472120283e-08
D2014.04.19_S0991_I141_5,300,2.7373204594027813e-05,6.0071538567593986e-05,3.6085897458779313e-09
D2014.04.19_S0991_I141_6,300,4.496398374556065e-06,0.0001488317822953203,2.215089942120162e-08
D2014.04.19_S0991_I141_7,300,3.257140794261204e-05,0.00013046635802858284,1.702147057724236e-08
D2014.04.19_S0991_I141_8,300,1.2141003820526445e-05,7.08271637872151e-05,5.016487130140994e-09
D2014.04.22_S0994_I141_1,300,1.8354607774426768e-05,8.23948301690778e-05,6.788908038591174e-09
D2014.04.22_S0994_I141_2,300,2.3303869665980415e-05,9.300306291922233e-05,8.649569712356828e-09
D2014.04.22_S0994_I141_3,300,4.008760702163272e-06,9.808161934867456e-05,9.62000405405829e-09
D2014.04.26_S0996_I141_1,300,1.4137520528338203e-05,8.149789348505657e-05,6.641906642501625e-09
D2014.04.26_S0996_I141_2,300,3.0933605688687746e-05,0.00019189322198391668,3.6823008643368726e-08
D2014.04.26_S0996_I141_3,300,1.1604680898263571e-05,5.861978993282326e-05,3.4362797717683265e-09
D2014.04.26_S0996_I141_4,300,1.4865866593064917e-05,0.0002583417804280325,6.674047551472577e-08
D2014.04.26_S0996_I141_5,300,2.5498126367911786e-05,0.00015154052858797407,2.2964531804722583e-08
D2014.04.26_S0997_I141_1,300,-7.790866891331424e-06,0.0004319463876801552,1.8657768182993492e-07
D2014.04.26_S0997_I141_10,300,5.391984631273772e-05,0.0006344751475066758,4.02558712803618e-07
D2014.04.26_S0997_I141_11,300,2.391507583743291e-05,0.0005010131948550712,2.5101422141888557e-07
D2014.04.26_S0997_I141_2,300,3.0465119499278142e-05,0.0001562587673123567,2.441680236197724e-08
D2014.04.26_S0997_I141_3,300,-2.2715943301060786e-05,0.0006663407601000577,4.4401000857072275e-07
D2014.04.26_S0997_I141_4,300,3.177655094286062e-05,0.0001495305574996808,2.235938762616534e-08
D2014.04.26_S0997_I141_5,300,1.702282218881616e-05,0.00011839764680411977,1.4018002768753093e-08
D2014.04.26_S0997_I141_6,300,6.341901348434931e-05,0.0006737076048028729,4.5388193676922394e-07
D2014.04.26_S0997_I141_7,300,8.108912051236908e-05,0.0002868841479237286,8.230251432992378e-08
D2014.04.26_S0997_I141_8,300,1.737127994815883e-05,0.00014593071000231772,2.1295772121780555e-08
D2014.04.26_S0997_I141_9,300,6.76109333195285e-07,0.00023059572029381683,5.317438621782421e-08
D2014.05.03_S1003_I141_1,300,1.3156482525336818e-05,5.768895937918091e-05,3.3280160342527847e-09
D2014.05.03_S1003_I141_2,300,3.9344915789835493e-05,0.00015911516570888488,2.53176359585659e-08
D2014.05.03_S1003_I141_3,300,2.5503545569260192e-05,0.0001204464411004313,1.4507345173759667e-08
D2014.05.03_S1003_I141_4,300,2.9484534292455084e-05,9.202711108890646e-05,8.468989175369929e-09
D2014.05.03_S1003_I141_5,300,2.0021378634756578e-05,9.071963055028558e-05,8.230051367180309e-09
D2014.05.10_S1010_I141_1,300,5.730456212897176e-07,0.00011641351771886664,1.3552107107680875e-08
D2014.05.10_S1010_I141_10,300,6.618936604058471e-05,0.0006371553956272978,4.0596699817697837e-07
D2014.05.10_S1010_I141_11,300,7.627917614565642e-05,0.0005746202873045534,3.301884745819675e-07
D2014.05.10_S1010_I141_2,300,3.166348901482744e-05,0.00015914613468237312,2.5327492184340045e-08
D2014.05.10_S1010_I141_3,300,2.832421578200221e-05,6.805407538497282e-05,4.631357176503564e-09
D2014.05.10_S1010_I141_4,300,4.118316751515749e-06,0.00011284700281583311,1.2734446044516645e-08
D2014.05.10_S1010_I141_5,300,3.0743316873630044e-05,9.659903497233438e-05,9.33137355758628e-09
D2014.05.10_S1010_I141_6,300,6.558998637984815e-05,0.00025986546772474914,6.753006131580263e-08
D2014.05.10_S1010_I141_7,300,4.0596752940681804e-05,0.0005896226770459097,3.476549012867851e-07
D2014.05.10_S1010_I141_8,300,1.756267489364897e-05,0.0001620994636224667,2.62762361066914e-08
D2014.05.10_S1010_I141_9,300,5.1775810199406654e-05,0.0002537950774368444,6.441194133117383e-08
D2014.05.16_S1013_I141_1,300,1.7407946900244535e-05,3.982115903303508e-05,1.5857247067342716e-09
D2014.05.16_S1013_I141_2,300,2.371047514647747e-05,0.00010093748641690354,1.0188376164162588e-08
D2014.05.19_S1016_I141_1,300,1.4418435553077794e-05,6.33207610579361e-05,4.009518780956236e-09
D2014.05.19_S1016_I141_2,300,4.0467184860233374e-05,0.00014749065824984259,2.1753494270971857e-08
D2014.05.19_S1016_I141_3,300,7.353891862512304e-06,4.852327254594512e-05,2.354507978568071e-09
D2014.05.19_S1016_I141_4,300,4.45689823437571e-05,0.00011523836974231811,1.327988186086722e-08
D2014.05.19_S1016_I141_5,300,2.0803393393649115e-05,0.00023725408130593662,5.628949909632399e-08
D2014.05.19_S1016_I141_6,300,2.667182600968469e-05,0.00015762870553809723,2.484680880961616e-08
D2014.05.21_S1018_I141_1,300,3.913354103049308e-06,5.6529145816348356e-05,3.195544326725975e-09
D2014.05.21_S1018_I141_2,300,2.6183094210712927e-05,0.0003538870282370107,1.2523602875442283e-07
D2014.05.21_S1018_I141_3,300,2.2127190647722727e-05,5.5912169128082086e-05,3.1261706566072552e-09
D2014.05.21_S1018_I141_4,300,1.506955613166383e-06,7.395823033564848e-05,5.469819834380835e-09
D2014.05.21_S1018_I141_5,300,2.1851014078796046e-05,0.00011539316687577645,1.3315582961620791e-08
D2014.05.21_S1018_I141_6,300,1.6619419595686285e-05,0.0003125572838406877,9.76920556818682e-08
D2014.05.24_S1020_I141_1,300,1.0962815259910978e-05,0.00012326411055035605,1.51940409497704e-08
D2014.05.24_S1020_I141_2,300,2.9702471569900504e-05,0.00011912544535721357,1.4190871731554477e-08
D2014.05.24_S1020_I141_3,300,2.1523698138518435e-05,6.462447761108296e-05,4.176323106505363e-09
D2014.05.24_S1020_I141_4,300,3.399584688374091e-05,0.00011046717779562292,1.2202997370129766e-08
D2014.05.24_S1020_I141_5,300,7.2112245960435455e-06,0.00012384728786272602,1.5338150710952925e-08
D2014.06.04_S1032_I141_1,300,5.149040264284347e-06,4.707054321092326e-05,2.2156360381713937e-09
D2014.06.04_S1032_I141_2,300,2.0470773498952136e-06,0.0003237119679412578,1.0478943818840193e-07
D2014.06.04_S1032_I141_3,300,-1.347163962536868e-05,0.0005737116091067341,3.2914501042383804e-07
D2014.06.04_S1032_I141_4,300,3.7002864899567576e-06,9.030209165235506e-05,8.154467756790333e-09
D2014.06.04_S1032_I141_5,300,1.5302725554751835e-05,5.133086434573225e-05,2.634857634479966e-09
D2014.06.04_S1032_I141_6,300,3.291366277096586e-05,0.00020494172441914204,4.200111040789156e-08
D2014.06.07_S1036_I141_1,300,-1.519976351422277e-05,0.0005174494433400877,2.677539264129666e-07
D2014.06.07_S1036_I141_2,300,3.22246996101209e-05,9.404980149578628e-05,8.845365161396804e-09
D2014.06.07_S1036_I141_3,300,6.909768863009684e-06,3.79907638806338e-05,1.44329814023407e-09
D2014.06.07_S1036_I141_4,300,3.6222991121803716e-06,6.802692054534763e-05,4.627661918883039e-09
D2014.06.07_S1036_I141_5,300,1.3187382397469674e-05,8.812736845767902e-05,7.766433071275519e-09
D2014.06.07_S1036_I141_6,300,1.8611920790476688e-05,0.0005885861321990656,3.464336350170559e-07
D2014.06.07_S1036_I141_7,300,1.7444565630313493e-05,8.877282299368745e-05,7.880614102268563e-09
D2014.06.13_S1038_I141_1,300,1.4223185808172426e-05,4.7459338813636355e-05,2.2523888406275304e-09
D2014.06.13_S1038_I141_10,300,-5.855052893525207e-05,0.0006120370311913737,3.7458932754955044e-07
D2014.06.13_S1038_I141_11,300,8.228432842069348e-06,0.0001094301388768691,1.1974955294610857e-08
D2014.06.13_S1038_I141_12,300,3.922410443787309e-05,0.00011056726233462394,1.2225119500173551e-08
D2014.06.13_S1038_I141_2,300,-2.0233877516299495e-06,5.852051541009309e-05,3.4246507238629434e-09
D2014.06.13_S1038_I141_3,300,8.064334581311024e-06,2.902212648035521e-05,8.422838254417351e-10
D2014.06.13_S1038_I141_4,300,9.213410422545347e-06,9.055479569180795e-05,8.20017102278508e-09
D2014.06.13_S1038_I141_5,300,1.0806598985340087e-05,5.7955423674218053e-05,3.3588311332581147e-09
D2014.06.13_S1038_I141_6,300,1.7237552332668806e-05,0.0001582834933930257,2.5053664280700015e-08
D2014.06.13_S1038_I141_7,300,3.8763333422953867e-05,9.8548665925738e-05,9.711839555742713e-09
D2014.06.13_S1038_I141_8,300,1.4851662989296225e-05,6.0849870214497236e-05,3.7027067051211576e-09
D2014.06.13_S1038_I141_9,300,2.638403799312498e-05,6.509869188674487e-05,4.237839685365342e-09
D2014.06.16_S1042_I141_1,300,-2.741245083415222e-07,4.054303947003836e-05,1.6437380494690883e-09
D2014.06.16_S1042_I141_2,300,2.5309429011599606e-05,0.00010009861567628936,1.0019732860309483e-08
D2014.06.16_S1042_I141_3,300,1.3843319799538752e-05,4.7638469085048007e-05,2.269423736767075e-09
D2014.06.16_S1042_I141_4,300,2.7568792626126993e-05,9.751313718872212e-05,9.50881192438654e-09
D2014.06.28_S1048_I141_1,300,9.787094542227e-06,5.821578191623414e-05,3.3890772641185338e-09
D2014.06.28_S1048_I141_2,300,2.0028633044925452e-05,6.628236495502798e-05,4.393351904031522e-09
D2014.06.28_S1048_I141_3,300,4.884842027319536e-06,2.513471435357486e-05,6.317538656358021e-10
D2014.06.28_S1048_I141_4,300,9.595888927265151e-06,8.027257399403574e-05,6.443686135627943e-09
D2014.06.28_S1048_I141_5,300,7.18757416943087e-06,5.0978630979437243e-05,2.5988208165376385e-09
D2014.06.28_S1048_I141_6,300,3.132683159956665e-05,0.00011071666351768458,1.2258179580488188e-08
D2014.07.05_S1055_I141_1,300,4.714757007846515e-06,7.245332219555055e-05,5.2494838971722566e-09
D2014.07.05_S1055_I141_2,300,3.331343363082162e-05,7.248034936703869e-05,5.253401044367986e-09
D2014.07.05_S1056_I141_1,300,8.514411068460958e-06,6.635544613543507e-05,4.403045231832625e-09
D2014.07.05_S1056_I141_2,300,2.0698803094110948e-05,7.238987988082606e-05,5.240294709160425e-09
D2014.07.05_S1056_I141_3,300,7.761054993740875e-06,3.396046037968959e-05,1.1533128692004666e-09
D2014.07.05_S1056_I141_4,300,2.3292390478246716e-06,0.0003141702212470396,9.870292791841378e-08
D2014.07.05_S1056_I141_5,300,6.941322845529877e-06,5.346740450796846e-05,2.8587633448187255e-09
D2014.07.05_S1056_I141_6,300,-1.5185251850584613e-05,0.00057100025895667,3.260412957285842e-07
D2014.07.07_S1057_I141_1,300,1.785773237164297e-05,0.0001058895059889802,1.1212587478590273e-08
D2014.07.09_S1060_I141_1,300,2.2212989047987187e-06,4.590667831527254e-05,2.107423113941914e-09
D2014.07.09_S1060_I141_2,300,1.6051263514142987e-05,8.45503490541767e-05,7.148761525183118e-09
D2014.07.09_S1060_I141_3,300,4.87879815712707e-06,0.0013837444021439437,1.9147485704647003e-06
D2014.07.09_S1060_I141_4,300,1.2499086798716992e-05,5.412393513932808e-05,2.9294003549661926e-09
D2014.07.09_S1060_I141_5,300,1.3720047819181976e-05,6.064247566476435e-05,3.6775098547515364e-09
D2014.07.09_S1060_I141_6,300,1.3439840972123326e-05,0.00013732491683552634,1.8858132783884227e-08
D2014.07.09_S1060_I141_7,300,1.941631894275986e-05,0.00018999245141410363,3.609713159434053e-08
D2014.07.14_S1065_I141_1,300,1.7375252890161618e-06,6.055199729293665e-05,3.6665443761638073e-09
D2014.07.14_S1065_I141_2,300,-8.76942157102197e-05,0.0021862956963579457,4.779888871913274e-06
D2014.07.14_S1065_I141_3,300,4.824990670423782e-06,2.39696008790265e-05,5.745417662998281e-10
D2014.07.14_S1065_I141_4,300,8.567926646302718e-06,6.37930785654572e-05,4.069556872858596e-09
D2014.07.14_S1065_I141_5,300,1.3079808946978578e-05,7.059264718566727e-05,4.9833218366800974e-09
D2014.07.14_S1065_I141_6,300,2.7096003590827423e-05,0.00015022676724391125,2.2568081596556285e-08
D2014.07.14_S1065_I141_7,300,1.440601430445554e-05,0.00016445569784936134,2.7045676555120435e-08
D2014.07.14_S1065_I141_8,300,1.2367186796306366e-05,5.270231252572544e-05,2.7775337455592366e-09
D2014.07.14_S1065_I141_9,300,3.133510045766267e-05,7.818847587151463e-05,6.1134377591104254e-09
D2014.07.16_S1066_I141_1,300,-1.5048197636507629e-05,0.0006495781760355234,4.2195180678163753e-07
D2014.07.16_S1066_I141_10,300,4.577793075453585e-05,0.0010085178525660273,1.0171082589443912e-06
D2014.07.16_S1066_I141_2,300,1.0456953941952636e-05,0.0004326757418503279,1.8720829758573158e-07
D2014.07.16_S1066_I141_3,300,-3.3653913599588727e-06,0.00040799061137783063,1.6645633897245603e-07
