id,n,mean,std,var
D2013.07.15_S0811_I141_2,300,2.6645352591003756e-17,1.5104243658401417,2.2813817649235943
D2013.07.15_S0811_I141_3,300,2.3684757858670008e-17,1.3596221042404617,1.8485722663392612
D2013.07.15_S0811_I141_4,300,-5.921189464667502e-18,0.8837537909696004,0.78102076305314
D2013.07.15_S0811_I141_5,300,1.1842378929335004e-17,1.4582266791529708,2.126425047793501
D2013.07.15_S0811_I141_6,300,1.0362081563168128e-17,0.7062410918855841,0.4987764798677421
D2013.07.15_S0811_I141_7,300,1.4802973661668754e-17,0.6600487940180121,0.43566441048463217
D2013.07.15_S0811_I141_8,300,-1.1842378929335004e-17,1.709120239662471,2.921091993623902
D2013.07.15_S0811_I141_9,300,-3.552713678800501e-17,1.3399131909588256,1.7953673593054622
D2013.07.16_S0812_I141_1,300,-2.960594732333751e-18,1.0511868894167344,1.10499387648163
D2013.07.16_S0812_I141_2,300,-2.3684757858670008e-17,1.2749808060892927,1.6255760558961023
D2013.07.16_S0812_I141_3,300,-1.1842378929335004e-17,1.910481903917734,3.64994110519713
D2013.07.16_S0812_I141_4,300,-5.921189464667501e-17,2.1376975330107792,4.569750742640372
D2013.07.16_S0812_I141_5,300,-2.960594732333751e-18,0.26477135844040595,0.07010387225037791
D2013.07.16_S0812_I141_6,300,1.7763568394002505e-17,1.1934712032954446,1.4243735130954764
D2013.07.16_S0812_I141_7,300,1.7763568394002505e-17,1.4179493726037669,2.0105804232674163
D2013.07.16_S0812_I141_8,300,-1.1842378929335004e-17,0.938490817506554,0.8807650145441202
D2013.07.16_S0812_I141_9,300,-1.7763568394002505e-17,1.5307226219082413,2.343111745221641
D2013.09.21_S0829_I141_1,300,3.552713678800501e-17,1.406636123988655,1.9786251853098267
D2013.09.21_S0829_I141_10,300,-1.7763568394002505e-17,0.7747193769903102,0.6001901130842545
D2013.09.21_S0829_I141_11,300,-1.7763568394002505e-17,0.7800317301349855,0.6084495000173789
D2013.09.21_S0829_I141_12,300,0.0,4.313348889724714,18.60497864448942
D2013.09.21_S0829_I141_2,300,0.0,0.6362111487686137,0.4047646258174792
D2013.09.21_S0829_I141_3,300,2.3684757858670008e-17,0.9875233798845061,0.9752024258185187
D2013.09.21_S0829_I141_4,300,0.0,1.2188437042978637,1.4855799755065384
D2013.09.21_S0829_I141_5,300,0.0,0.19744198803950558,0.038983338640992266
D2013.09.21_S0829_I141_6,300,-1.4802973661668755e-18,0.4744607937010609,0.2251130447594407
D2013.09.21_S0829_I141_7,300,-8.881784197001253e-18,0.24988621391273946,0.06244311990364338
D2013.09.21_S0829_I141_8,300,2.516505522483688e-17,1.0542160082867365,1.1113713921280202
D2013.09.21_S0829_I141_9,300,0.0,0.40507359660740744,0.16408461866846066
D2013.09.23_S0830_I141_1,300,-2.960594732333751e-18,0.2618461734988822,0.0685634185760067
D2013.09.23_S0830_I141_10,300,-5.921189464667502e-18,0.44568357469549463,0.19863384875335452
D2013.09.23_S0830_I141_2,300,8.881784197001253e-18,0.6024031981734413,0.36288961316959045
D2013.09.23_S0830_I141_3,300,-5.921189464667502e-18,0.34921443546327746,0.12195072193593558
D2013.09.23_S0830_I141_4,300,2.6645352591003756e-17,0.6346481213958161,0.4027782379912385
D2013.09.23_S0830_I141_5,300,-6.661338147750939e-18,0.14660834392441166,0.021494006508258577
D2013.09.23_S0830_I141_6,300,2.590520390792032e-18,0.21245563015383304,0.045137394784062285
D2013.09.23_S0830_I141_7,300,-1.0362081563168128e-17,0.26617237187736864,0.07084773155082422
D2013.09.23_S0830_I141_8,300,-2.220446049250313e-18,0.36279230061038953,0.13161825338217925
D2013.09.23_S0830_I141_9,300,-5.181040781584064e-18,0.25093081809217804,0.06296627546840974
D2013.09.23_S0831_I141_1,300,2.960594732333751e-18,0.5438812354793127,0.2958067983065035
D2013.09.23_S0831_I141_2,300,-5.921189464667502e-18,0.5436377491119242,0.29554200225947946
D2013.09.23_S0831_I141_3,300,-5.921189464667502e-18,0.5525334493398565,0.3052932126393998
D2013.09.23_S0831_I141_4,300,2.3684757858670008e-17,1.341943876979501,1.8008133689627737
D2013.09.23_S0831_I141_5,300,-2.3684757858670008e-17,1.7437481797248457,3.0406577142937126
D2013.09.27_S0834_I141_1,300,0.0,0.535078918162602,0.28630944866206054
D2013.09.27_S0834_I141_2,300,-5.921189464667502e-18,1.0161775928749845,1.0326169002611978
D2013.09.27_S0834_I141_3,300,-2.3684757858670008e-17,5.319903536702175,28.30137363981631
D2013.09.27_S0834_I141_4,300,8.881784197001253e-18,0.6165032917719624,0.38007630876566545
D2013.10.01_S0838_I141_1,300,-1.1842378929335004e-17,0.6934132596524553,0.48082194866184336
D2013.10.01_S0838_I141_2,300,1.258252761241844e-17,0.8416860580770295,0.7084354203612485
D2013.10.01_S0838_I141_3,300,0.0,0.5758042537494615,0.3315505386359743
D2013.10.01_S0838_I141_4,300,-5.921189464667502e-18,0.5123381116206062,0.26249034061896864
D2013.10.01_S0838_I141_5,300,-2.960594732333751e-18,0.11402054233565688,0.013000684074517321
D2013.10.01_S0838_I141_6,300,-7.401486830834377e-18,0.5590207116091682,0.3125041560080208
D2013.10.03_S0841_I141_1,300,2.960594732333751e-18,0.544493960896573,0.29647367345283876
