time_step,p_value,p_corr,signif
time_108,0.00013747378539412768,0.017596644530448343,True
time_109,2.8390328013323484e-05,0.003633961985705406,True
time_110,1.7645717805248484e-06,0.0002258651879071806,True
time_111,5.740399517258158e-08,7.347711382090442e-06,True
time_112,1.4738027711962266e-08,1.88646754713117e-06,True
time_113,3.339192533620593e-09,4.274166443034359e-07,True
time_114,1.2096986068954978e-09,1.5484142168262372e-07,True
time_115,1.1331900630441414e-09,1.450483280696501e-07,True
time_116,1.5742216869410407e-09,2.015003759284532e-07,True
time_117,2.6393168748433884e-09,3.378325599799537e-07,True
time_118,2.464153317665829e-09,3.154116246612261e-07,True
time_119,3.6120370677640008e-09,4.623407446737921e-07,True
time_120,1.0317187618105592e-08,1.3206000151175157e-06,True
time_121,4.581879041416765e-08,5.8648051730134595e-06,True
time_122,4.66621561355334e-07,5.972755985348275e-05,True
time_123,5.8970688403651376e-06,0.0007548248115667376,True
time_124,0.0001556049302446375,0.0199174310713136,True
time_125,0.0005177682560101155,0.06627433676929478,False
time_126,0.004564748568776414,0.584287816803381,False
time_127,0.044839367558797444,1.0,False
