id,n,mean,std,var,median,q25,q75,p05,p95,range,cv,mad,skew,kurt,ac1
D2020.12.23_S02713_I0141_D_6,660,0.3433807580643616,0.11994437495814514,0.014386653084100115,0.36406588554382324,0.26614852249622345,0.43394871801137924,0.12330067679286004,0.5082533121109009,0.6433127431664616,0.34930429891957826,0.08175471425056458,-0.4925152773523634,-0.3562743718772188,0.33195875482867426
D2017.02.18_S1699_I141_6,655,0.2690970926936574,0.10272761076723223,0.010552962013943968,0.27414679527282715,0.1943783462047577,0.34330829977989197,0.09290911704301834,0.41959542036056513,0.7862456478178501,0.3817492405396527,0.07271987199783325,0.12364257278161951,0.846957667909781,0.12431539819589064
D2020.12.23_S02713_I0141_D_3,660,0.43509741083747056,0.1450853809231829,0.021049767757625085,0.45672817528247833,0.3425816744565964,0.5378788560628891,0.16744915321469309,0.6540046215057371,0.822134604677558,0.33345493976607266,0.09328329563140869,-0.39831338575972997,-0.14309254377938752,0.4587020961036086
D2019.11.25_S02414_I0141_D_5,657,0.2180034771017288,0.0934105190417822,0.008725525067655155,0.22505976259708405,0.15335017442703247,0.2795487344264984,0.07042314410209656,0.35398567914962764,0.9631403014063835,0.4284817851698451,0.0586569607257843,0.9530085744696138,6.810876294486555,0.15957728276543648
D2020.09.15_S02620_I0141_D_4,652,0.29202697095903996,0.11015752124279571,0.012134679486356988,0.29510241746902466,0.21739554405212402,0.3721904456615448,0.10710044875741005,0.4575745061039923,0.8947822446934879,0.3772169429454738,0.0779588371515274,0.09583066822026301,0.6674967298680721,0.13906345836013784
D2013.12.16_S0904_I141_3,540,0.24667756971385743,0.09146878699423977,0.008366538994197606,0.2475532665848732,0.18815401569008827,0.30344924330711365,0.10117548666894438,0.37480160146951674,0.7972494028508663,0.37080301666804283,0.057994961738586426,0.8078950004324826,4.217679598501329,0.11524393174120928
D2015.11.30_S1393_I141_6,666,0.2669237995990091,0.08955205851454079,0.008019571184191738,0.27743205428123474,0.2160480134189129,0.3291681632399559,0.10912354663014412,0.38587235659360886,0.9070388693362474,0.3354967172244361,0.056172385811805725,0.3213797368096688,4.568865031856248,0.04754394088128899
D2016.11.24_S1655_I141_12,448,0.27026816962149625,0.10754702097975719,0.011566361721620332,0.2682366222143173,0.20128518342971802,0.3331058695912361,0.10687333680689336,0.43726620823144885,0.7569788997061551,0.3979270704736487,0.06619948893785477,0.7257244460939147,2.078739699274851,0.1844600100317224
D2014.07.16_S1066_I141_10,569,0.23922755270263407,0.11879633037807215,0.014112568111296067,0.22400131821632385,0.1597430408000946,0.27733078598976135,0.0747352033853531,0.4925439715385438,0.8527798620052636,0.4965829773200874,0.059012264013290405,1.0730251986240587,1.654808926705889,0.15163490326773832
D2020.10.27_S02662_I0141_D_7,660,0.3793859682412762,0.10965830340748482,0.012024943506207997,0.38648539781570435,0.2987704873085022,0.4480968341231346,0.19031258001923562,0.5491886585950851,0.6861971095204353,0.2890415370811658,0.07059605419635773,0.052108820981323044,0.32863178939456006,0.16082354035148774
D2020.07.03_S02562_I0141_D_8,654,0.2342086692656809,0.09779323499087579,0.009563516809980653,0.2324138581752777,0.16620494052767754,0.2919793650507927,0.09232649691402912,0.38597941249609,0.9425721038132906,0.41754746012386673,0.06316593289375305,1.0545124013307114,4.813469343071381,0.25255190047984805
